"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Fruit","Category","Item","Metric","Domain","Domain Category","Value","CV (%)"
"CENSUS",2019,"YEAR",NA,"STATE","OKLAHOMA","40",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - OPERATIONS WITH AREA HARVESTED",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","4","95.2"
"CENSUS",2019,"YEAR",NA,"STATE","OKLAHOMA","40",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - OPERATIONS WITH SALES",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","4","95.2"
"CENSUS",2019,"YEAR",NA,"STATE","OKLAHOMA","40",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - PRODUCTION","MEASURED IN CWT",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","880","(H)"
"CENSUS",2019,"YEAR",NA,"STATE","OKLAHOMA","40",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - SALES","MEASURED IN $",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","161,288","(H)"
"CENSUS",2019,"YEAR",NA,"STATE","OKLAHOMA","40",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - SALES","MEASURED IN CWT",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","880","(H)"
"CENSUS",2019,"YEAR",NA,"STATE","OKLAHOMA","40",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","FRESH MARKET - OPERATIONS WITH SALES",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","4","95.2"
"CENSUS",2019,"YEAR",NA,"STATE","OKLAHOMA","40",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","FRESH MARKET - SALES","MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","161,288","(H)"
"CENSUS",2019,"YEAR",NA,"STATE","OKLAHOMA","40",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","FRESH MARKET - SALES","MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","880","(H)"
"CENSUS",2019,"YEAR",NA,"STATE","OREGON","41",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - ACRES HARVESTED",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","197","(H)"
"CENSUS",2019,"YEAR",NA,"STATE","OREGON","41",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - OPERATIONS WITH AREA HARVESTED",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","21","42.5"
"CENSUS",2019,"YEAR",NA,"STATE","OREGON","41",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - OPERATIONS WITH SALES",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","21","42.5"
"CENSUS",2019,"YEAR",NA,"STATE","OREGON","41",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - PRODUCTION","MEASURED IN CWT",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","5,081","(H)"
"CENSUS",2019,"YEAR",NA,"STATE","OREGON","41",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - SALES","MEASURED IN $",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,728,809","(H)"
"CENSUS",2019,"YEAR",NA,"STATE","OREGON","41",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - SALES","MEASURED IN CWT",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","5,081","(H)"
"CENSUS",2019,"YEAR",NA,"STATE","OREGON","41",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","FRESH MARKET - OPERATIONS WITH SALES",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","19","39.8"
"CENSUS",2019,"YEAR",NA,"STATE","OREGON","41",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","FRESH MARKET - SALES","MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","505,658","59.6"
"CENSUS",2019,"YEAR",NA,"STATE","OREGON","41",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","FRESH MARKET - SALES","MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,004","38.9"
"CENSUS",2019,"YEAR",NA,"STATE","OREGON","41",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","PROCESSING - OPERATIONS WITH SALES",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","3","(H)"
"CENSUS",2019,"YEAR",NA,"STATE","OREGON","41",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","PROCESSING - SALES","MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,223,151","(H)"
"CENSUS",2019,"YEAR",NA,"STATE","OREGON","41",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","PROCESSING - SALES","MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","4,077","(H)"
"CENSUS",2019,"YEAR",NA,"STATE","PENNSYLVANIA","42",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - ACRES HARVESTED",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","6","43.1"
"CENSUS",2019,"YEAR",NA,"STATE","PENNSYLVANIA","42",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - OPERATIONS WITH AREA HARVESTED",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","16","49.0"
"CENSUS",2019,"YEAR",NA,"STATE","PENNSYLVANIA","42",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - OPERATIONS WITH SALES",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","16","49.0"
"CENSUS",2019,"YEAR",NA,"STATE","PENNSYLVANIA","42",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - PRODUCTION","MEASURED IN CWT",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","341","38.4"
"CENSUS",2019,"YEAR",NA,"STATE","PENNSYLVANIA","42",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - SALES","MEASURED IN $",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","89,572","35.1"
"CENSUS",2019,"YEAR",NA,"STATE","PENNSYLVANIA","42",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - SALES","MEASURED IN CWT",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","341","38.4"
"CENSUS",2019,"YEAR",NA,"STATE","PENNSYLVANIA","42",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","FRESH MARKET - OPERATIONS WITH SALES",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","16","49.0"
"CENSUS",2019,"YEAR",NA,"STATE","PENNSYLVANIA","42",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","FRESH MARKET - SALES","MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","89,572","35.1"
"CENSUS",2019,"YEAR",NA,"STATE","PENNSYLVANIA","42",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","FRESH MARKET - SALES","MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","341","38.4"
"CENSUS",2019,"YEAR",NA,"STATE","RHODE ISLAND","44",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - ACRES HARVESTED",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)"
"CENSUS",2019,"YEAR",NA,"STATE","RHODE ISLAND","44",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - OPERATIONS WITH AREA HARVESTED",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","15.7"
"CENSUS",2019,"YEAR",NA,"STATE","RHODE ISLAND","44",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - OPERATIONS WITH SALES",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","15.7"
"CENSUS",2019,"YEAR",NA,"STATE","RHODE ISLAND","44",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - PRODUCTION","MEASURED IN CWT",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)"
"CENSUS",2019,"YEAR",NA,"STATE","RHODE ISLAND","44",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - SALES","MEASURED IN $",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)"
"CENSUS",2019,"YEAR",NA,"STATE","RHODE ISLAND","44",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - SALES","MEASURED IN CWT",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)"
"CENSUS",2019,"YEAR",NA,"STATE","RHODE ISLAND","44",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","FRESH MARKET - OPERATIONS WITH SALES",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","15.7"
"CENSUS",2019,"YEAR",NA,"STATE","RHODE ISLAND","44",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","FRESH MARKET - SALES","MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)"
"CENSUS",2019,"YEAR",NA,"STATE","RHODE ISLAND","44",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","FRESH MARKET - SALES","MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)"
"CENSUS",2019,"YEAR",NA,"STATE","SOUTH CAROLINA","45",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - ACRES HARVESTED",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","13","79.0"
"CENSUS",2019,"YEAR",NA,"STATE","SOUTH CAROLINA","45",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - OPERATIONS WITH AREA HARVESTED",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","8","30.4"
"CENSUS",2019,"YEAR",NA,"STATE","SOUTH CAROLINA","45",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - OPERATIONS WITH SALES",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","8","30.4"
"CENSUS",2019,"YEAR",NA,"STATE","SOUTH CAROLINA","45",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - PRODUCTION","MEASURED IN CWT",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","332","76.3"
"CENSUS",2019,"YEAR",NA,"STATE","SOUTH CAROLINA","45",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - SALES","MEASURED IN $",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","85,229","83.4"
"CENSUS",2019,"YEAR",NA,"STATE","SOUTH CAROLINA","45",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - SALES","MEASURED IN CWT",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","332","76.3"
"CENSUS",2019,"YEAR",NA,"STATE","SOUTH CAROLINA","45",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","FRESH MARKET - OPERATIONS WITH SALES",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","8","30.4"
"CENSUS",2019,"YEAR",NA,"STATE","SOUTH CAROLINA","45",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","FRESH MARKET - SALES","MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","85,229","83.4"
"CENSUS",2019,"YEAR",NA,"STATE","SOUTH CAROLINA","45",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","FRESH MARKET - SALES","MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","332","76.3"
"CENSUS",2019,"YEAR",NA,"STATE","SOUTH DAKOTA","46",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - ACRES HARVESTED",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)"
"CENSUS",2019,"YEAR",NA,"STATE","SOUTH DAKOTA","46",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - OPERATIONS WITH AREA HARVESTED",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1","69.8"
"CENSUS",2019,"YEAR",NA,"STATE","SOUTH DAKOTA","46",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - OPERATIONS WITH SALES",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1","69.8"
"CENSUS",2019,"YEAR",NA,"STATE","SOUTH DAKOTA","46",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - PRODUCTION","MEASURED IN CWT",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)"
"CENSUS",2019,"YEAR",NA,"STATE","SOUTH DAKOTA","46",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - SALES","MEASURED IN $",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)"
"CENSUS",2019,"YEAR",NA,"STATE","SOUTH DAKOTA","46",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - SALES","MEASURED IN CWT",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)"
"CENSUS",2019,"YEAR",NA,"STATE","SOUTH DAKOTA","46",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","FRESH MARKET - OPERATIONS WITH SALES",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1","69.8"
"CENSUS",2019,"YEAR",NA,"STATE","SOUTH DAKOTA","46",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","FRESH MARKET - SALES","MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)"
"CENSUS",2019,"YEAR",NA,"STATE","SOUTH DAKOTA","46",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","FRESH MARKET - SALES","MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)"
"CENSUS",2019,"YEAR",NA,"STATE","TENNESSEE","47",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - ACRES HARVESTED",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","5","94.6"
"CENSUS",2019,"YEAR",NA,"STATE","TENNESSEE","47",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - OPERATIONS WITH AREA HARVESTED",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","7","43.9"
"CENSUS",2019,"YEAR",NA,"STATE","TENNESSEE","47",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - OPERATIONS WITH SALES",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","7","43.9"
"CENSUS",2019,"YEAR",NA,"STATE","TENNESSEE","47",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - PRODUCTION","MEASURED IN CWT",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","219","94.1"
"CENSUS",2019,"YEAR",NA,"STATE","TENNESSEE","47",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - SALES","MEASURED IN $",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","35,934","75.2"
"CENSUS",2019,"YEAR",NA,"STATE","TENNESSEE","47",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - SALES","MEASURED IN CWT",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","219","94.1"
"CENSUS",2019,"YEAR",NA,"STATE","TENNESSEE","47",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","FRESH MARKET - OPERATIONS WITH SALES",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","7","43.9"
"CENSUS",2019,"YEAR",NA,"STATE","TENNESSEE","47",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","FRESH MARKET - SALES","MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","35,934","75.2"
"CENSUS",2019,"YEAR",NA,"STATE","TENNESSEE","47",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","FRESH MARKET - SALES","MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","219","94.1"
"CENSUS",2019,"YEAR",NA,"STATE","VERMONT","50",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - ACRES HARVESTED",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","21","32.0"
"CENSUS",2019,"YEAR",NA,"STATE","VERMONT","50",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - OPERATIONS WITH AREA HARVESTED",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","26","23.2"
"CENSUS",2019,"YEAR",NA,"STATE","VERMONT","50",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - OPERATIONS WITH SALES",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","26","23.2"
"CENSUS",2019,"YEAR",NA,"STATE","VERMONT","50",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - PRODUCTION","MEASURED IN CWT",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,051","39.3"
"CENSUS",2019,"YEAR",NA,"STATE","VERMONT","50",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - SALES","MEASURED IN $",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","486,870","34.0"
"CENSUS",2019,"YEAR",NA,"STATE","VERMONT","50",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - SALES","MEASURED IN CWT",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,051","39.3"
"CENSUS",2019,"YEAR",NA,"STATE","VERMONT","50",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","FRESH MARKET - OPERATIONS WITH SALES",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","26","23.2"
"CENSUS",2019,"YEAR",NA,"STATE","VERMONT","50",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","FRESH MARKET - SALES","MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","486,870","34.0"
"CENSUS",2019,"YEAR",NA,"STATE","VERMONT","50",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","FRESH MARKET - SALES","MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,051","39.3"
"CENSUS",2019,"YEAR",NA,"STATE","VIRGINIA","51",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - ACRES HARVESTED",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)"
"CENSUS",2019,"YEAR",NA,"STATE","VIRGINIA","51",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - OPERATIONS WITH AREA HARVESTED",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1","43.9"
"CENSUS",2019,"YEAR",NA,"STATE","VIRGINIA","51",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - OPERATIONS WITH SALES",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1","43.9"
"CENSUS",2019,"YEAR",NA,"STATE","VIRGINIA","51",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - PRODUCTION","MEASURED IN CWT",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)"
"CENSUS",2019,"YEAR",NA,"STATE","VIRGINIA","51",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - SALES","MEASURED IN $",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)"
"CENSUS",2019,"YEAR",NA,"STATE","VIRGINIA","51",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - SALES","MEASURED IN CWT",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)"
"CENSUS",2019,"YEAR",NA,"STATE","VIRGINIA","51",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","FRESH MARKET - OPERATIONS WITH SALES",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1","43.9"
"CENSUS",2019,"YEAR",NA,"STATE","VIRGINIA","51",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","FRESH MARKET - SALES","MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)"
"CENSUS",2019,"YEAR",NA,"STATE","VIRGINIA","51",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC","FRESH MARKET - SALES","MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)"
"CENSUS",2019,"YEAR",NA,"STATE","WASHINGTON","53",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - ACRES HARVESTED",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","55","58.3"
"CENSUS",2019,"YEAR",NA,"STATE","WASHINGTON","53",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - OPERATIONS WITH AREA HARVESTED",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","57","40.1"
"CENSUS",2019,"YEAR",NA,"STATE","WASHINGTON","53",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - OPERATIONS WITH SALES",NA,NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","57","40.1"
"CENSUS",2019,"YEAR",NA,"STATE","WASHINGTON","53",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - PRODUCTION","MEASURED IN CWT",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2,428","78.4"
"CENSUS",2019,"YEAR",NA,"STATE","WASHINGTON","53",NA,NA,NA,NA,NA,NA,"00000000",NA,"STRAWBERRIES","STRAWBERRIES","ORGANIC - SALES","MEASURED IN $",NA,"ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","745,009","67.2"
