Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Fruit,Category,Item,Metric,Domain,Domain Category,Value,CV (%),use,name,code,Value_numeric,CV_numeric
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DODINE = 44301)",(D),NA,FUNGICIDE,DODINE,44301,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)",(D),NA,FUNGICIDE,FENHEXAMID,90209,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)",64,NA,FUNGICIDE,FLUDIOXONIL,71503,64,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUTOLANIL = 128975)",(D),NA,FUNGICIDE,FLUTOLANIL,128975,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)",(D),NA,FUNGICIDE,FLUXAPYROXAD,138009,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)",(D),NA,FUNGICIDE,FOSETYL-AL,123301,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ISOFETAMID = 270000)",(D),NA,FUNGICIDE,ISOFETAMID,270000,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)",(D),NA,FUNGICIDE,MEFENOXAM,113502,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)",(D),NA,FUNGICIDE,MONO-POTASSIUM SALT,76416,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)",(D),NA,FUNGICIDE,MYCLOBUTANIL,128857,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PENTHIOPYRAD = 90112)",(D),NA,FUNGICIDE,PENTHIOPYRAD,90112,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)",(D),NA,FUNGICIDE,PYRACLOSTROBIN,99100,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)",(D),NA,FUNGICIDE,PYRIMETHANIL,288201,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)",(D),NA,FUNGICIDE,SULFUR,77501,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TETRACONAZOLE = 120603)",(D),NA,FUNGICIDE,TETRACONAZOLE,120603,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)",21,NA,FUNGICIDE,THIOPHANATE-METHYL,102001,21,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIRAM = 79801)",54,NA,FUNGICIDE,THIRAM,79801,54,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)",95,NA,FUNGICIDE,NA,NA,95,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFLUMIZOLE = 128879)",(D),NA,FUNGICIDE,TRIFLUMIZOLE,128879,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D, DIMETH. SALT = 30019)",(D),NA,HERBICIDE,"2,4-D, DIMETH. SALT",30019,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D, TRIISO. SALT = 30035)",(D),NA,HERBICIDE,"2,4-D, TRIISO. SALT",30035,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)",(D),NA,HERBICIDE,GLYPHOSATE ISO. SALT,103601,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)",(D),NA,HERBICIDE,GLYPHOSATE POT. SALT,103613,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)",(D),NA,HERBICIDE,PARAQUAT,61601,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)",15,NA,HERBICIDE,NA,NA,15,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)",18,NA,INSECTICIDE,ABAMECTIN,122804,18,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)",13,NA,INSECTICIDE,ACETAMIPRID,99050,13,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)",11,NA,INSECTICIDE,BIFENAZATE,586,11,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",35,NA,INSECTICIDE,BIFENTHRIN,128825,35,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)",(D),NA,INSECTICIDE,BT KURSTAKI ABTS-351,6522,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)",16,NA,INSECTICIDE,CHLORANTRANILIPROLE,90100,16,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYANTRANILIPROLE = 90098)",(D),NA,INSECTICIDE,CYANTRANILIPROLE,90098,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUMETOFEN = 138831)",(D),NA,INSECTICIDE,CYFLUMETOFEN,138831,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYPERMETHRIN = 109702)",(D),NA,INSECTICIDE,CYPERMETHRIN,109702,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPYROXIMATE = 129131)",(D),NA,INSECTICIDE,FENPYROXIMATE,129131,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (HEXYTHIAZOX = 128849)",(D),NA,INSECTICIDE,HEXYTHIAZOX,128849,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",(D),NA,INSECTICIDE,IMIDACLOPRID,129099,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)",(D),NA,INSECTICIDE,MALATHION,57701,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)",(D),NA,INSECTICIDE,METHOXYFENOZIDE,121027,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)",(D),NA,INSECTICIDE,NALED,34401,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)",46,NA,INSECTICIDE,NOVALURON,124002,46,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",55,NA,INSECTICIDE,SPINETORAM,110007,55,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)",(D),NA,INSECTICIDE,SPIROMESIFEN,24875,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",16,NA,INSECTICIDE,THIAMETHOXAM,60109,16,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)",97,NA,INSECTICIDE,NA,NA,97,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, OTHER","CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)",(D),NA,OTHER,ACIBENZOLAR-S-METHYL,61402,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, OTHER","CHEMICAL, OTHER: (ALKYL. DIM. BENZ. AM = 69105)",(D),NA,OTHER,ALKYL. DIM. BENZ. AM,69105,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, OTHER","CHEMICAL, OTHER: (CHLOROPICRIN = 81501)",(D),NA,OTHER,CHLOROPICRIN,81501,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, OTHER","CHEMICAL, OTHER: (DECYLDIMETHYLOCTYL = 69165)",(D),NA,OTHER,DECYLDIMETHYLOCTYL,69165,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",(D),NA,OTHER,DICHLOROPROPENE,29001,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, OTHER","CHEMICAL, OTHER: (DIDECYL DIM. AMMON. = 69166)",(D),NA,OTHER,DIDECYL DIM. AMMON.,69166,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, OTHER","CHEMICAL, OTHER: (DIMETHYLDIOCTYL = 69149)",(D),NA,OTHER,DIMETHYLDIOCTYL,69149,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, OTHER","CHEMICAL, OTHER: (FLUTRIAFOL = 128940)",(D),NA,OTHER,FLUTRIAFOL,128940,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)",(D),NA,OTHER,HYDROGEN PEROXIDE,595,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, OTHER","CHEMICAL, OTHER: (PEROXYACETIC ACID = 63201)",(D),NA,OTHER,PEROXYACETIC ACID,63201,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)",(D),NA,OTHER,REYNOUTRIA SACHALINE,55809,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,"CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)",17,NA,OTHER,NA,NA,17,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,FERTILIZER,FERTILIZER: (NITROGEN),83,NA,NA,NA,NA,83,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,FERTILIZER,FERTILIZER: (PHOSPHATE),52,NA,NA,NA,NA,52,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,FERTILIZER,FERTILIZER: (POTASH),91,NA,NA,NA,NA,91,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,FERTILIZER,FERTILIZER: (SULFUR),(D),NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,FRESH MARKET - PRODUCTION,MEASURED IN $,NA,TOTAL,NOT SPECIFIED,(D),NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,FRESH MARKET,UTILIZED - PRODUCTION,MEASURED IN CWT,TOTAL,NOT SPECIFIED,(D),NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,NOT SOLD - PRODUCTION,MEASURED IN CWT,NA,TOTAL,NOT SPECIFIED,0,NA,NA,NA,NA,0,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,PROCESSING - PRODUCTION,MEASURED IN $,NA,TOTAL,NOT SPECIFIED,(D),NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,PROCESSING,UTILIZED - PRODUCTION,MEASURED IN CWT,TOTAL,NOT SPECIFIED,(D),NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,UTILIZED - PRODUCTION,MEASURED IN CWT,NA,TOTAL,NOT SPECIFIED,"2,680,000",NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,NA,STATE,OTHER STATES,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,FRESH MARKET - PRODUCTION,MEASURED IN $,NA,TOTAL,NOT SPECIFIED,"2,501,482,000",NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,NA,STATE,OTHER STATES,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,FRESH MARKET,UTILIZED - PRODUCTION,MEASURED IN CWT,TOTAL,NOT SPECIFIED,"19,251,000",NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,NA,STATE,OTHER STATES,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,PROCESSING - PRODUCTION,MEASURED IN $,NA,TOTAL,NOT SPECIFIED,"248,479,000",NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,NA,STATE,OTHER STATES,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,PROCESSING,UTILIZED - PRODUCTION,MEASURED IN CWT,TOTAL,NOT SPECIFIED,"4,707,700",NA,NA,NA,NA,NA,NA
SURVEY,2018,MARKETING YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - PRICE RECEIVED,MEASURED IN $ / CWT,NA,NA,TOTAL,NOT SPECIFIED,93.5,NA,NA,NA,NA,93.5,NA
SURVEY,2018,MARKETING YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,FRESH MARKET - PRICE RECEIVED,MEASURED IN $ / CWT,NA,TOTAL,NOT SPECIFIED,106,NA,NA,NA,NA,106,NA
SURVEY,2018,MARKETING YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,PROCESSING - PRICE RECEIVED,MEASURED IN $ / CWT,NA,TOTAL,NOT SPECIFIED,43.7,NA,NA,NA,NA,43.7,NA
SURVEY,2018,MARKETING YEAR,NA,NATIONAL,US TOTAL,NA,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,PROCESSING - PRICE RECEIVED,MEASURED IN $ / TON,NA,TOTAL,NOT SPECIFIED,760,NA,NA,NA,NA,760,NA
SURVEY,2018,MARKETING YEAR,NA,STATE,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - PRICE RECEIVED,MEASURED IN $ / CWT,NA,NA,TOTAL,NOT SPECIFIED,90.9,NA,NA,NA,NA,90.9,NA
SURVEY,2018,MARKETING YEAR,NA,STATE,CALIFORNIA,6,NA,NA,NA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES,FRESH MARKET - PRICE RECEIVED,MEASURED IN $ / CWT,NA,TOTAL,NOT SPECIFIED,104,NA,NA,NA,NA,104,NA
